Identifier;TimeStamp;Begin;End;Open;High;Low;Close;Settlement;Price;ValidationStatus;ChangeComment
EEX_POWER_FUT_DE_BASE_Q;2021-01-05T00:00:00.000+0100;2022-04-01T00:00:00.000+0200;2022-07-01T00:00:00.000+0200;;;;;45,35;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-05T00:00:00.000+0100;2022-07-01T00:00:00.000+0200;2022-10-01T00:00:00.000+0200;;;;;47,46;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-05T00:00:00.000+0100;2022-10-01T00:00:00.000+0200;2023-01-01T00:00:00.000+0100;;;;;52,51;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-05T00:00:00.000+0100;2023-01-01T00:00:00.000+0100;2023-04-01T00:00:00.000+0200;;;;;52,89;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-05T00:00:00.000+0100;2023-04-01T00:00:00.000+0200;2023-07-01T00:00:00.000+0200;;;;;;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-05T00:00:00.000+0100;2023-07-01T00:00:00.000+0200;2023-10-01T00:00:00.000+0200;;;;;;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-05T00:00:00.000+0100;2023-10-01T00:00:00.000+0200;2024-01-01T00:00:00.000+0100;;;;;;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-06T00:00:00.000+0100;2021-04-01T00:00:00.000+0200;2021-07-01T00:00:00.000+0200;43,35;43,70;42,65;43,00;42,79;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-06T00:00:00.000+0100;2021-07-01T00:00:00.000+0200;2021-10-01T00:00:00.000+0200;46,60;46,60;45,55;46,00;45,74;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-06T00:00:00.000+0100;2021-10-01T00:00:00.000+0200;2022-01-01T00:00:00.000+0100;50,30;50,30;50,30;50,30;50,37;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-06T00:00:00.000+0100;2022-01-01T00:00:00.000+0100;2022-04-01T00:00:00.000+0200;;;;;53,18;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-06T00:00:00.000+0100;2022-04-01T00:00:00.000+0200;2022-07-01T00:00:00.000+0200;;;;;45,34;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-06T00:00:00.000+0100;2022-07-01T00:00:00.000+0200;2022-10-01T00:00:00.000+0200;;;;;47,45;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-06T00:00:00.000+0100;2022-10-01T00:00:00.000+0200;2023-01-01T00:00:00.000+0100;;;;;52,45;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-06T00:00:00.000+0100;2023-01-01T00:00:00.000+0100;2023-04-01T00:00:00.000+0200;;;;;52,85;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-06T00:00:00.000+0100;2023-04-01T00:00:00.000+0200;2023-07-01T00:00:00.000+0200;;;;;;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-06T00:00:00.000+0100;2023-07-01T00:00:00.000+0200;2023-10-01T00:00:00.000+0200;;;;;;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-06T00:00:00.000+0100;2023-10-01T00:00:00.000+0200;2024-01-01T00:00:00.000+0100;;;;;;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-07T00:00:00.000+0100;2021-04-01T00:00:00.000+0200;2021-07-01T00:00:00.000+0200;43,75;44,85;43,41;44,85;44,58;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-07T00:00:00.000+0100;2021-07-01T00:00:00.000+0200;2021-10-01T00:00:00.000+0200;46,70;47,20;46,70;47,11;47,27;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-07T00:00:00.000+0100;2021-10-01T00:00:00.000+0200;2022-01-01T00:00:00.000+0100;51,40;51,80;51,35;51,80;51,69;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-07T00:00:00.000+0100;2022-01-01T00:00:00.000+0100;2022-04-01T00:00:00.000+0200;;;;;54,16;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-07T00:00:00.000+0100;2022-04-01T00:00:00.000+0200;2022-07-01T00:00:00.000+0200;;;;;46,37;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-07T00:00:00.000+0100;2022-07-01T00:00:00.000+0200;2022-10-01T00:00:00.000+0200;;;;;48,51;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-07T00:00:00.000+0100;2022-10-01T00:00:00.000+0200;2023-01-01T00:00:00.000+0100;;;;;53,38;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-07T00:00:00.000+0100;2023-01-01T00:00:00.000+0100;2023-04-01T00:00:00.000+0200;;;;;54,03;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-07T00:00:00.000+0100;2023-04-01T00:00:00.000+0200;2023-07-01T00:00:00.000+0200;;;;;;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-07T00:00:00.000+0100;2023-07-01T00:00:00.000+0200;2023-10-01T00:00:00.000+0200;;;;;;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-07T00:00:00.000+0100;2023-10-01T00:00:00.000+0200;2024-01-01T00:00:00.000+0100;;;;;;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-08T00:00:00.000+0100;2021-04-01T00:00:00.000+0200;2021-07-01T00:00:00.000+0200;45,25;45,55;44,95;45,55;45,17;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-08T00:00:00.000+0100;2021-07-01T00:00:00.000+0200;2021-10-01T00:00:00.000+0200;48,00;48,30;47,65;48,10;47,74;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-08T00:00:00.000+0100;2021-10-01T00:00:00.000+0200;2022-01-01T00:00:00.000+0100;52,50;52,50;52,00;52,10;52,01;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-08T00:00:00.000+0100;2022-01-01T00:00:00.000+0100;2022-04-01T00:00:00.000+0200;54,50;54,50;54,50;54,50;54,32;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-08T00:00:00.000+0100;2022-04-01T00:00:00.000+0200;2022-07-01T00:00:00.000+0200;;;;;46,66;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-08T00:00:00.000+0100;2022-07-01T00:00:00.000+0200;2022-10-01T00:00:00.000+0200;;;;;48,80;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-08T00:00:00.000+0100;2022-10-01T00:00:00.000+0200;2023-01-01T00:00:00.000+0100;;;;;53,98;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-08T00:00:00.000+0100;2023-01-01T00:00:00.000+0100;2023-04-01T00:00:00.000+0200;;;;;54,15;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-08T00:00:00.000+0100;2023-04-01T00:00:00.000+0200;2023-07-01T00:00:00.000+0200;;;;;;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-08T00:00:00.000+0100;2023-07-01T00:00:00.000+0200;2023-10-01T00:00:00.000+0200;;;;;;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-08T00:00:00.000+0100;2023-10-01T00:00:00.000+0200;2024-01-01T00:00:00.000+0100;;;;;;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-11T00:00:00.000+0100;2021-04-01T00:00:00.000+0200;2021-07-01T00:00:00.000+0200;45,70;46,07;45,30;46,00;45,48;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-11T00:00:00.000+0100;2021-07-01T00:00:00.000+0200;2021-10-01T00:00:00.000+0200;48,10;48,50;47,85;48,40;48,03;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-11T00:00:00.000+0100;2021-10-01T00:00:00.000+0200;2022-01-01T00:00:00.000+0100;52,10;52,35;51,80;52,35;51,85;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-11T00:00:00.000+0100;2022-01-01T00:00:00.000+0100;2022-04-01T00:00:00.000+0200;;;;;54,11;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-11T00:00:00.000+0100;2022-04-01T00:00:00.000+0200;2022-07-01T00:00:00.000+0200;;;;;46,31;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-11T00:00:00.000+0100;2022-07-01T00:00:00.000+0200;2022-10-01T00:00:00.000+0200;;;;;48,09;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-11T00:00:00.000+0100;2022-10-01T00:00:00.000+0200;2023-01-01T00:00:00.000+0100;;;;;53,12;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-11T00:00:00.000+0100;2023-01-01T00:00:00.000+0100;2023-04-01T00:00:00.000+0200;;;;;53,79;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-11T00:00:00.000+0100;2023-04-01T00:00:00.000+0200;2023-07-01T00:00:00.000+0200;;;;;;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-11T00:00:00.000+0100;2023-07-01T00:00:00.000+0200;2023-10-01T00:00:00.000+0200;;;;;;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-11T00:00:00.000+0100;2023-10-01T00:00:00.000+0200;2024-01-01T00:00:00.000+0100;;;;;;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-12T00:00:00.000+0100;2021-04-01T00:00:00.000+0200;2021-07-01T00:00:00.000+0200;45,61;47,72;45,48;47,10;47,05;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-12T00:00:00.000+0100;2021-07-01T00:00:00.000+0200;2021-10-01T00:00:00.000+0200;48,30;50,10;48,30;49,40;49,40;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-12T00:00:00.000+0100;2021-10-01T00:00:00.000+0200;2022-01-01T00:00:00.000+0100;52,40;53,50;52,40;53,40;53,29;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-12T00:00:00.000+0100;2022-01-01T00:00:00.000+0100;2022-04-01T00:00:00.000+0200;55,45;56,80;55,45;56,80;55,63;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-12T00:00:00.000+0100;2022-04-01T00:00:00.000+0200;2022-07-01T00:00:00.000+0200;;;;;47,42;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-12T00:00:00.000+0100;2022-07-01T00:00:00.000+0200;2022-10-01T00:00:00.000+0200;48,75;48,75;48,75;48,75;48,97;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-12T00:00:00.000+0100;2022-10-01T00:00:00.000+0200;2023-01-01T00:00:00.000+0100;;;;;54,27;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-12T00:00:00.000+0100;2023-01-01T00:00:00.000+0100;2023-04-01T00:00:00.000+0200;;;;;54,41;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-12T00:00:00.000+0100;2023-04-01T00:00:00.000+0200;2023-07-01T00:00:00.000+0200;;;;;;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-12T00:00:00.000+0100;2023-07-01T00:00:00.000+0200;2023-10-01T00:00:00.000+0200;;;;;;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-12T00:00:00.000+0100;2023-10-01T00:00:00.000+0200;2024-01-01T00:00:00.000+0100;;;;;;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-13T00:00:00.000+0100;2021-04-01T00:00:00.000+0200;2021-07-01T00:00:00.000+0200;46,20;46,50;44,95;45,65;45,43;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-13T00:00:00.000+0100;2021-07-01T00:00:00.000+0200;2021-10-01T00:00:00.000+0200;49,00;49,10;47,55;48,05;48,10;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-13T00:00:00.000+0100;2021-10-01T00:00:00.000+0200;2022-01-01T00:00:00.000+0100;52,75;52,80;52,00;52,15;52,16;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-13T00:00:00.000+0100;2022-01-01T00:00:00.000+0100;2022-04-01T00:00:00.000+0200;54,75;54,90;54,73;54,73;54,13;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-13T00:00:00.000+0100;2022-04-01T00:00:00.000+0200;2022-07-01T00:00:00.000+0200;;;;;47,10;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-13T00:00:00.000+0100;2022-07-01T00:00:00.000+0200;2022-10-01T00:00:00.000+0200;;;;;47,45;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-13T00:00:00.000+0100;2022-10-01T00:00:00.000+0200;2023-01-01T00:00:00.000+0100;;;;;52,68;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-13T00:00:00.000+0100;2023-01-01T00:00:00.000+0100;2023-04-01T00:00:00.000+0200;;;;;52,80;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-13T00:00:00.000+0100;2023-04-01T00:00:00.000+0200;2023-07-01T00:00:00.000+0200;;;;;;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-13T00:00:00.000+0100;2023-07-01T00:00:00.000+0200;2023-10-01T00:00:00.000+0200;;;;;;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-13T00:00:00.000+0100;2023-10-01T00:00:00.000+0200;2024-01-01T00:00:00.000+0100;;;;;;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-14T00:00:00.000+0100;2021-04-01T00:00:00.000+0200;2021-07-01T00:00:00.000+0200;45,50;45,60;43,84;44,80;44,71;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-14T00:00:00.000+0100;2021-07-01T00:00:00.000+0200;2021-10-01T00:00:00.000+0200;47,90;48,10;46,65;47,30;47,29;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-14T00:00:00.000+0100;2021-10-01T00:00:00.000+0200;2022-01-01T00:00:00.000+0100;51,95;51,95;51,10;51,60;51,57;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-14T00:00:00.000+0100;2022-01-01T00:00:00.000+0100;2022-04-01T00:00:00.000+0200;54,00;54,05;54,00;54,05;53,90;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-14T00:00:00.000+0100;2022-04-01T00:00:00.000+0200;2022-07-01T00:00:00.000+0200;46,20;46,20;46,10;46,10;46,32;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-14T00:00:00.000+0100;2022-07-01T00:00:00.000+0200;2022-10-01T00:00:00.000+0200;;;;;47,83;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-14T00:00:00.000+0100;2022-10-01T00:00:00.000+0200;2023-01-01T00:00:00.000+0100;;;;;53,18;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-14T00:00:00.000+0100;2023-01-01T00:00:00.000+0100;2023-04-01T00:00:00.000+0200;;;;;52,74;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-14T00:00:00.000+0100;2023-04-01T00:00:00.000+0200;2023-07-01T00:00:00.000+0200;;;;;;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-14T00:00:00.000+0100;2023-07-01T00:00:00.000+0200;2023-10-01T00:00:00.000+0200;;;;;;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-14T00:00:00.000+0100;2023-10-01T00:00:00.000+0200;2024-01-01T00:00:00.000+0100;;;;;;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-15T00:00:00.000+0100;2021-04-01T00:00:00.000+0200;2021-07-01T00:00:00.000+0200;43,85;44,25;42,70;42,70;43,04;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-15T00:00:00.000+0100;2021-07-01T00:00:00.000+0200;2021-10-01T00:00:00.000+0200;46,25;46,50;45,75;45,85;46,02;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-15T00:00:00.000+0100;2021-10-01T00:00:00.000+0200;2022-01-01T00:00:00.000+0100;51,05;51,05;49,70;49,70;50,13;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-15T00:00:00.000+0100;2022-01-01T00:00:00.000+0100;2022-04-01T00:00:00.000+0200;53,35;53,35;53,35;53,35;52,67;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-15T00:00:00.000+0100;2022-04-01T00:00:00.000+0200;2022-07-01T00:00:00.000+0200;;;;;44,76;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-15T00:00:00.000+0100;2022-07-01T00:00:00.000+0200;2022-10-01T00:00:00.000+0200;46,40;46,40;46,40;46,40;46,29;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-15T00:00:00.000+0100;2022-10-01T00:00:00.000+0200;2023-01-01T00:00:00.000+0100;;;;;51,23;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-15T00:00:00.000+0100;2023-01-01T00:00:00.000+0100;2023-04-01T00:00:00.000+0200;;;;;51,51;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-15T00:00:00.000+0100;2023-04-01T00:00:00.000+0200;2023-07-01T00:00:00.000+0200;;;;;;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-15T00:00:00.000+0100;2023-07-01T00:00:00.000+0200;2023-10-01T00:00:00.000+0200;;;;;;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-15T00:00:00.000+0100;2023-10-01T00:00:00.000+0200;2024-01-01T00:00:00.000+0100;;;;;;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-18T00:00:00.000+0100;2021-04-01T00:00:00.000+0200;2021-07-01T00:00:00.000+0200;42,01;42,60;41,50;41,65;42,15;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-18T00:00:00.000+0100;2021-07-01T00:00:00.000+0200;2021-10-01T00:00:00.000+0200;45,00;45,55;44,75;44,85;45,28;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-18T00:00:00.000+0100;2021-10-01T00:00:00.000+0200;2022-01-01T00:00:00.000+0100;49,70;50,10;49,25;49,25;49,67;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-18T00:00:00.000+0100;2022-01-01T00:00:00.000+0100;2022-04-01T00:00:00.000+0200;52,75;52,75;52,75;52,75;52,28;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-18T00:00:00.000+0100;2022-04-01T00:00:00.000+0200;2022-07-01T00:00:00.000+0200;;;;;44,46;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-18T00:00:00.000+0100;2022-07-01T00:00:00.000+0200;2022-10-01T00:00:00.000+0200;;;;;46,06;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-18T00:00:00.000+0100;2022-10-01T00:00:00.000+0200;2023-01-01T00:00:00.000+0100;;;;;51,12;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-18T00:00:00.000+0100;2023-01-01T00:00:00.000+0100;2023-04-01T00:00:00.000+0200;;;;;51,31;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-18T00:00:00.000+0100;2023-04-01T00:00:00.000+0200;2023-07-01T00:00:00.000+0200;;;;;;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-18T00:00:00.000+0100;2023-07-01T00:00:00.000+0200;2023-10-01T00:00:00.000+0200;;;;;;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-18T00:00:00.000+0100;2023-10-01T00:00:00.000+0200;2024-01-01T00:00:00.000+0100;;;;;;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-19T00:00:00.000+0100;2021-04-01T00:00:00.000+0200;2021-07-01T00:00:00.000+0200;42,30;43,80;42,30;43,80;43,28;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-19T00:00:00.000+0100;2021-07-01T00:00:00.000+0200;2021-10-01T00:00:00.000+0200;45,75;46,80;45,60;46,80;46,27;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-19T00:00:00.000+0100;2021-10-01T00:00:00.000+0200;2022-01-01T00:00:00.000+0100;50,00;51,10;49,99;51,10;50,56;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-19T00:00:00.000+0100;2022-01-01T00:00:00.000+0100;2022-04-01T00:00:00.000+0200;53,50;53,50;53,25;53,50;53,32;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-19T00:00:00.000+0100;2022-04-01T00:00:00.000+0200;2022-07-01T00:00:00.000+0200;;;;;45,42;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-19T00:00:00.000+0100;2022-07-01T00:00:00.000+0200;2022-10-01T00:00:00.000+0200;;;;;46,79;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-19T00:00:00.000+0100;2022-10-01T00:00:00.000+0200;2023-01-01T00:00:00.000+0100;51,60;51,67;51,60;51,67;52,04;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-19T00:00:00.000+0100;2023-01-01T00:00:00.000+0100;2023-04-01T00:00:00.000+0200;;;;;52,05;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-19T00:00:00.000+0100;2023-04-01T00:00:00.000+0200;2023-07-01T00:00:00.000+0200;;;;;;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-19T00:00:00.000+0100;2023-07-01T00:00:00.000+0200;2023-10-01T00:00:00.000+0200;;;;;;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-19T00:00:00.000+0100;2023-10-01T00:00:00.000+0200;2024-01-01T00:00:00.000+0100;;;;;;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-20T00:00:00.000+0100;2021-04-01T00:00:00.000+0200;2021-07-01T00:00:00.000+0200;44,40;44,50;43,30;43,35;43,63;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-20T00:00:00.000+0100;2021-07-01T00:00:00.000+0200;2021-10-01T00:00:00.000+0200;47,25;47,30;46,60;46,80;46,64;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-20T00:00:00.000+0100;2021-10-01T00:00:00.000+0200;2022-01-01T00:00:00.000+0100;51,60;51,60;51,00;51,00;51,08;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-20T00:00:00.000+0100;2022-01-01T00:00:00.000+0100;2022-04-01T00:00:00.000+0200;53,60;53,65;53,50;53,65;53,67;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-20T00:00:00.000+0100;2022-04-01T00:00:00.000+0200;2022-07-01T00:00:00.000+0200;;;;;46,08;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-20T00:00:00.000+0100;2022-07-01T00:00:00.000+0200;2022-10-01T00:00:00.000+0200;;;;;47,50;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-20T00:00:00.000+0100;2022-10-01T00:00:00.000+0200;2023-01-01T00:00:00.000+0100;;;;;52,62;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Q;2021-01-20T00:00:00.000+0100;2023-01-01T00:00:00.000+0100;2023-04-01T00:00:00.000+0200;;;;;52,38;;UNVALIDATED;
