Identifier;TimeStamp;Begin;End;Open;High;Low;Close;Settlement;Price;ValidationStatus;ChangeComment
EEX_POWER_FUT_DE_BASE_WE;2021-02-01T00:00:00.000+0100;2021-02-06T00:00:00.000+0100;2021-02-08T00:00:00.000+0100;38,00;38,00;34,50;34,50;35,74;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-02-01T00:00:00.000+0100;2021-02-13T00:00:00.000+0100;2021-02-15T00:00:00.000+0100;;;;;;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-02-02T00:00:00.000+0100;2021-02-06T00:00:00.000+0100;2021-02-08T00:00:00.000+0100;30,00;33,00;29,50;33,00;33,00;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-02-02T00:00:00.000+0100;2021-02-13T00:00:00.000+0100;2021-02-15T00:00:00.000+0100;;;;;37,75;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-02-03T00:00:00.000+0100;2021-02-06T00:00:00.000+0100;2021-02-08T00:00:00.000+0100;27,75;29,75;27,75;29,00;29,69;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-02-03T00:00:00.000+0100;2021-02-13T00:00:00.000+0100;2021-02-15T00:00:00.000+0100;;;;;38,47;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-02-04T00:00:00.000+0100;2021-02-06T00:00:00.000+0100;2021-02-08T00:00:00.000+0100;27,50;27,50;26,75;27,00;27,25;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-02-04T00:00:00.000+0100;2021-02-13T00:00:00.000+0100;2021-02-15T00:00:00.000+0100;39,00;39,00;39,00;39,00;39,00;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-02-05T00:00:00.000+0100;2021-02-06T00:00:00.000+0100;2021-02-08T00:00:00.000+0100;26,00;27,50;26,00;27,50;27,43;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-02-05T00:00:00.000+0100;2021-02-13T00:00:00.000+0100;2021-02-15T00:00:00.000+0100;42,25;43,50;42,25;43,00;43,22;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-02-08T00:00:00.000+0100;2021-02-06T00:00:00.000+0100;2021-02-08T00:00:00.000+0100;;;;;27,88;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-02-08T00:00:00.000+0100;2021-02-13T00:00:00.000+0100;2021-02-15T00:00:00.000+0100;53,00;54,50;53,00;54,00;54,08;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-02-08T00:00:00.000+0100;2021-02-20T00:00:00.000+0100;2021-02-22T00:00:00.000+0100;;;;;;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-02-09T00:00:00.000+0100;2021-02-13T00:00:00.000+0100;2021-02-15T00:00:00.000+0100;54,00;54,00;54,00;54,00;54,28;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-02-09T00:00:00.000+0100;2021-02-20T00:00:00.000+0100;2021-02-22T00:00:00.000+0100;;;;;47,88;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-02-10T00:00:00.000+0100;2021-02-13T00:00:00.000+0100;2021-02-15T00:00:00.000+0100;55,00;55,00;53,75;53,75;54,22;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-02-10T00:00:00.000+0100;2021-02-20T00:00:00.000+0100;2021-02-22T00:00:00.000+0100;;;;;45,53;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-02-11T00:00:00.000+0100;2021-02-13T00:00:00.000+0100;2021-02-15T00:00:00.000+0100;54,25;54,25;52,25;52,25;52,38;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-02-11T00:00:00.000+0100;2021-02-20T00:00:00.000+0100;2021-02-22T00:00:00.000+0100;46,00;46,00;46,00;46,00;45,53;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-02-12T00:00:00.000+0100;2021-02-13T00:00:00.000+0100;2021-02-15T00:00:00.000+0100;;;;;50,61;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-02-12T00:00:00.000+0100;2021-02-20T00:00:00.000+0100;2021-02-22T00:00:00.000+0100;45,50;45,50;45,00;45,00;44,83;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-02-15T00:00:00.000+0100;2021-02-13T00:00:00.000+0100;2021-02-15T00:00:00.000+0100;;;;;49,55;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-02-15T00:00:00.000+0100;2021-02-20T00:00:00.000+0100;2021-02-22T00:00:00.000+0100;37,15;38,50;37,00;37,00;37,63;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-02-15T00:00:00.000+0100;2021-02-27T00:00:00.000+0100;2021-03-01T00:00:00.000+0100;;;;;;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-02-16T00:00:00.000+0100;2021-02-20T00:00:00.000+0100;2021-02-22T00:00:00.000+0100;36,00;36,00;34,50;34,50;34,81;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-02-16T00:00:00.000+0100;2021-02-27T00:00:00.000+0100;2021-03-01T00:00:00.000+0100;39,75;39,75;39,75;39,75;39,58;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-02-17T00:00:00.000+0100;2021-02-20T00:00:00.000+0100;2021-02-22T00:00:00.000+0100;33,00;33,75;33,00;33,75;33,90;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-02-17T00:00:00.000+0100;2021-02-27T00:00:00.000+0100;2021-03-01T00:00:00.000+0100;;;;;39,21;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-02-18T00:00:00.000+0100;2021-02-20T00:00:00.000+0100;2021-02-22T00:00:00.000+0100;35,70;36,30;35,70;36,30;35,83;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-02-18T00:00:00.000+0100;2021-02-27T00:00:00.000+0100;2021-03-01T00:00:00.000+0100;39,25;39,25;39,25;39,25;39,05;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-02-19T00:00:00.000+0100;2021-02-20T00:00:00.000+0100;2021-02-22T00:00:00.000+0100;33,75;33,75;33,75;33,75;33,28;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-02-19T00:00:00.000+0100;2021-02-27T00:00:00.000+0100;2021-03-01T00:00:00.000+0100;39,00;39,25;39,00;39,25;39,23;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-02-22T00:00:00.000+0100;2021-02-20T00:00:00.000+0100;2021-02-22T00:00:00.000+0100;;;;;33,48;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-02-22T00:00:00.000+0100;2021-02-27T00:00:00.000+0100;2021-03-01T00:00:00.000+0100;41,00;41,00;39,75;40,25;40,00;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-02-22T00:00:00.000+0100;2021-03-06T00:00:00.000+0100;2021-03-08T00:00:00.000+0100;;;;;;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-02-23T00:00:00.000+0100;2021-02-27T00:00:00.000+0100;2021-03-01T00:00:00.000+0100;41,50;42,00;41,50;42,00;41,63;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-02-23T00:00:00.000+0100;2021-03-06T00:00:00.000+0100;2021-03-08T00:00:00.000+0100;;;;;;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-02-24T00:00:00.000+0100;2021-02-27T00:00:00.000+0100;2021-03-01T00:00:00.000+0100;43,75;45,00;43,75;45,00;44,42;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-02-24T00:00:00.000+0100;2021-03-06T00:00:00.000+0100;2021-03-08T00:00:00.000+0100;38,00;39,00;38,00;39,00;38,77;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-02-25T00:00:00.000+0100;2021-02-27T00:00:00.000+0100;2021-03-01T00:00:00.000+0100;43,60;43,75;43,00;43,00;42,95;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-02-25T00:00:00.000+0100;2021-03-06T00:00:00.000+0100;2021-03-08T00:00:00.000+0100;40,00;40,00;39,50;39,75;39,47;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-02-26T00:00:00.000+0100;2021-02-27T00:00:00.000+0100;2021-03-01T00:00:00.000+0100;43,00;43,50;43,00;43,50;43,90;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-02-26T00:00:00.000+0100;2021-03-06T00:00:00.000+0100;2021-03-08T00:00:00.000+0100;39,50;39,50;39,00;39,00;39,53;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-03-01T00:00:00.000+0100;2021-02-27T00:00:00.000+0100;2021-03-01T00:00:00.000+0100;;;;;43,50;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-03-01T00:00:00.000+0100;2021-03-06T00:00:00.000+0100;2021-03-08T00:00:00.000+0100;41,50;41,75;41,15;41,15;40,81;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-03-01T00:00:00.000+0100;2021-03-13T00:00:00.000+0100;2021-03-15T00:00:00.000+0100;;;;;;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-03-02T00:00:00.000+0100;2021-03-06T00:00:00.000+0100;2021-03-08T00:00:00.000+0100;41,00;42,15;41,00;42,15;41,77;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-03-02T00:00:00.000+0100;2021-03-13T00:00:00.000+0100;2021-03-15T00:00:00.000+0100;;;;;;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-03-03T00:00:00.000+0100;2021-03-06T00:00:00.000+0100;2021-03-08T00:00:00.000+0100;43,30;44,00;43,30;44,00;44,35;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-03-03T00:00:00.000+0100;2021-03-13T00:00:00.000+0100;2021-03-15T00:00:00.000+0100;26,00;26,00;26,00;26,00;25,51;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-03-04T00:00:00.000+0100;2021-03-06T00:00:00.000+0100;2021-03-08T00:00:00.000+0100;43,10;43,75;43,05;43,75;43,36;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-03-04T00:00:00.000+0100;2021-03-13T00:00:00.000+0100;2021-03-15T00:00:00.000+0100;25,00;25,70;25,00;25,70;25,11;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-03-05T00:00:00.000+0100;2021-03-06T00:00:00.000+0100;2021-03-08T00:00:00.000+0100;43,10;43,75;42,75;43,75;43,69;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-03-05T00:00:00.000+0100;2021-03-13T00:00:00.000+0100;2021-03-15T00:00:00.000+0100;26,50;28,25;26,50;28,25;28,88;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-03-08T00:00:00.000+0100;2021-03-06T00:00:00.000+0100;2021-03-08T00:00:00.000+0100;;;;;44,77;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-03-08T00:00:00.000+0100;2021-03-13T00:00:00.000+0100;2021-03-15T00:00:00.000+0100;10,50;13,00;7,00;7,00;8,09;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-03-08T00:00:00.000+0100;2021-03-20T00:00:00.000+0100;2021-03-22T00:00:00.000+0100;;;;;;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-03-09T00:00:00.000+0100;2021-03-13T00:00:00.000+0100;2021-03-15T00:00:00.000+0100;3,75;3,75;0,50;1,50;0,98;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-03-09T00:00:00.000+0100;2021-03-20T00:00:00.000+0100;2021-03-22T00:00:00.000+0100;;;;;;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-03-10T00:00:00.000+0100;2021-03-13T00:00:00.000+0100;2021-03-15T00:00:00.000+0100;0,01;1,25;0,01;1,25;2,05;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-03-10T00:00:00.000+0100;2021-03-20T00:00:00.000+0100;2021-03-22T00:00:00.000+0100;;;;;42,20;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-03-11T00:00:00.000+0100;2021-03-13T00:00:00.000+0100;2021-03-15T00:00:00.000+0100;0,01;0,25;0,01;0,25;2,00;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-03-11T00:00:00.000+0100;2021-03-20T00:00:00.000+0100;2021-03-22T00:00:00.000+0100;42,50;42,50;42,50;42,50;43,10;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-03-12T00:00:00.000+0100;2021-03-13T00:00:00.000+0100;2021-03-15T00:00:00.000+0100;5,00;5,00;3,50;5,00;11,71;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-03-12T00:00:00.000+0100;2021-03-20T00:00:00.000+0100;2021-03-22T00:00:00.000+0100;41,50;42,75;41,25;42,75;42,69;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-03-15T00:00:00.000+0100;2021-03-13T00:00:00.000+0100;2021-03-15T00:00:00.000+0100;;;;;13,84;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-03-15T00:00:00.000+0100;2021-03-20T00:00:00.000+0100;2021-03-22T00:00:00.000+0100;45,00;45,25;44,25;45,25;45,21;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-03-15T00:00:00.000+0100;2021-03-27T00:00:00.000+0100;2021-03-29T00:00:00.000+0200;37,25;37,25;37,25;37,25;37,41;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-03-16T00:00:00.000+0100;2021-03-20T00:00:00.000+0100;2021-03-22T00:00:00.000+0100;46,00;46,00;46,00;46,00;45,69;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-03-16T00:00:00.000+0100;2021-03-27T00:00:00.000+0100;2021-03-29T00:00:00.000+0200;37,50;37,50;36,85;37,25;36,89;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-03-17T00:00:00.000+0100;2021-03-20T00:00:00.000+0100;2021-03-22T00:00:00.000+0100;46,75;46,75;46,75;46,75;47,01;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-03-17T00:00:00.000+0100;2021-03-27T00:00:00.000+0100;2021-03-29T00:00:00.000+0200;38,75;39,00;38,75;39,00;38,95;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-03-18T00:00:00.000+0100;2021-03-20T00:00:00.000+0100;2021-03-22T00:00:00.000+0100;45,50;45,50;45,00;45,00;45,25;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-03-18T00:00:00.000+0100;2021-03-27T00:00:00.000+0100;2021-03-29T00:00:00.000+0200;;;;;38,45;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-03-19T00:00:00.000+0100;2021-03-20T00:00:00.000+0100;2021-03-22T00:00:00.000+0100;44,00;44,00;44,00;44,00;44,42;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-03-19T00:00:00.000+0100;2021-03-27T00:00:00.000+0100;2021-03-29T00:00:00.000+0200;33,75;33,75;33,75;33,75;33,33;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-03-22T00:00:00.000+0100;2021-03-20T00:00:00.000+0100;2021-03-22T00:00:00.000+0100;;;;;43,38;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-03-22T00:00:00.000+0100;2021-03-27T00:00:00.000+0100;2021-03-29T00:00:00.000+0200;29,60;30,25;28,75;30,00;30,06;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-03-22T00:00:00.000+0100;2021-04-03T00:00:00.000+0200;2021-04-05T00:00:00.000+0200;34,50;34,50;34,50;34,50;35,37;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-03-23T00:00:00.000+0100;2021-03-27T00:00:00.000+0100;2021-03-29T00:00:00.000+0200;28,50;28,55;27,25;27,25;28,33;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-03-23T00:00:00.000+0100;2021-04-03T00:00:00.000+0200;2021-04-05T00:00:00.000+0200;36,50;36,50;35,50;35,50;36,86;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-03-24T00:00:00.000+0100;2021-03-27T00:00:00.000+0100;2021-03-29T00:00:00.000+0200;24,25;24,25;22,75;23,10;23,58;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-03-24T00:00:00.000+0100;2021-04-03T00:00:00.000+0200;2021-04-05T00:00:00.000+0200;36,55;36,55;36,55;36,55;36,84;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-03-25T00:00:00.000+0100;2021-03-27T00:00:00.000+0100;2021-03-29T00:00:00.000+0200;24,25;25,75;24,25;25,75;26,00;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-03-25T00:00:00.000+0100;2021-04-03T00:00:00.000+0200;2021-04-05T00:00:00.000+0200;37,50;38,50;37,50;38,50;37,84;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-03-26T00:00:00.000+0100;2021-03-27T00:00:00.000+0100;2021-03-29T00:00:00.000+0200;25,25;26,00;25,25;25,75;23,56;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-03-26T00:00:00.000+0100;2021-04-03T00:00:00.000+0200;2021-04-05T00:00:00.000+0200;;;;;41,85;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-03-29T00:00:00.000+0200;2021-03-27T00:00:00.000+0100;2021-03-29T00:00:00.000+0200;;;;;21,54;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_WE;2021-03-29T00:00:00.000+0200;2021-04-03T00:00:00.000+0200;2021-04-05T00:00:00.000+0200;40,00;40,00;39,00;39,25;39,11;;UNVALIDATED;
