Identifier;TimeStamp;Begin;End;Open;High;Low;Close;Settlement;Price;ValidationStatus;ChangeComment
EEX_POWER_FUT_DE_BASE_Y;2021-01-20T00:00:00.000+0100;2026-01-01T00:00:00.000+0100;2027-01-01T00:00:00.000+0100;;;;;47,73;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-01-20T00:00:00.000+0100;2027-01-01T00:00:00.000+0100;2028-01-01T00:00:00.000+0100;;;;;48,20;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-01-21T00:00:00.000+0100;2022-01-01T00:00:00.000+0100;2023-01-01T00:00:00.000+0100;49,60;51,05;49,60;50,93;50,50;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-01-21T00:00:00.000+0100;2023-01-01T00:00:00.000+0100;2024-01-01T00:00:00.000+0100;49,35;50,00;49,35;50,00;49,66;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-01-21T00:00:00.000+0100;2024-01-01T00:00:00.000+0100;2025-01-01T00:00:00.000+0100;48,10;48,40;48,05;48,30;48,05;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-01-21T00:00:00.000+0100;2025-01-01T00:00:00.000+0100;2026-01-01T00:00:00.000+0100;;;;;47,68;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-01-21T00:00:00.000+0100;2026-01-01T00:00:00.000+0100;2027-01-01T00:00:00.000+0100;;;;;48,13;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-01-21T00:00:00.000+0100;2027-01-01T00:00:00.000+0100;2028-01-01T00:00:00.000+0100;;;;;48,60;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-01-22T00:00:00.000+0100;2022-01-01T00:00:00.000+0100;2023-01-01T00:00:00.000+0100;50,84;51,05;50,55;50,90;50,78;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-01-22T00:00:00.000+0100;2023-01-01T00:00:00.000+0100;2024-01-01T00:00:00.000+0100;50,00;50,05;49,85;49,90;50,00;;UNVALIDATED;
