Identifier;TimeStamp;Begin;End;Open;High;Low;Close;Settlement;Price;ValidationStatus;ChangeComment
EEX_POWER_FUT_DE_BASE_M;2021-01-05T00:00:00.000+0100;2021-07-01T00:00:00.000+0200;2021-08-01T00:00:00.000+0200;;;;;45,20;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-05T00:00:00.000+0100;2021-08-01T00:00:00.000+0200;2021-09-01T00:00:00.000+0200;;;;;43,58;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-05T00:00:00.000+0100;2021-09-01T00:00:00.000+0200;2021-10-01T00:00:00.000+0200;;;;;49,32;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-05T00:00:00.000+0100;2021-10-01T00:00:00.000+0200;2021-11-01T00:00:00.000+0100;;;;;48,21;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-06T00:00:00.000+0100;2021-01-01T00:00:00.000+0100;2021-02-01T00:00:00.000+0100;;;;;49,93;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-06T00:00:00.000+0100;2021-02-01T00:00:00.000+0100;2021-03-01T00:00:00.000+0100;48,90;49,34;48,60;49,25;48,69;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-06T00:00:00.000+0100;2021-03-01T00:00:00.000+0100;2021-04-01T00:00:00.000+0200;45,61;46,15;45,61;45,85;45,54;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-06T00:00:00.000+0100;2021-04-01T00:00:00.000+0200;2021-05-01T00:00:00.000+0200;43,55;43,55;42,50;42,50;42,80;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-06T00:00:00.000+0100;2021-05-01T00:00:00.000+0200;2021-06-01T00:00:00.000+0200;;;;;40,99;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-06T00:00:00.000+0100;2021-06-01T00:00:00.000+0200;2021-07-01T00:00:00.000+0200;;;;;44,64;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-06T00:00:00.000+0100;2021-07-01T00:00:00.000+0200;2021-08-01T00:00:00.000+0200;;;;;44,93;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-06T00:00:00.000+0100;2021-08-01T00:00:00.000+0200;2021-09-01T00:00:00.000+0200;;;;;43,35;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-06T00:00:00.000+0100;2021-09-01T00:00:00.000+0200;2021-10-01T00:00:00.000+0200;;;;;49,05;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-06T00:00:00.000+0100;2021-10-01T00:00:00.000+0200;2021-11-01T00:00:00.000+0100;;;;;47,97;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-07T00:00:00.000+0100;2021-01-01T00:00:00.000+0100;2021-02-01T00:00:00.000+0100;;;;;52,88;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-07T00:00:00.000+0100;2021-02-01T00:00:00.000+0100;2021-03-01T00:00:00.000+0100;50,00;53,50;50,00;53,50;52,70;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-07T00:00:00.000+0100;2021-03-01T00:00:00.000+0100;2021-04-01T00:00:00.000+0200;47,00;49,00;47,00;49,00;48,35;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-07T00:00:00.000+0100;2021-04-01T00:00:00.000+0200;2021-05-01T00:00:00.000+0200;43,75;44,90;43,75;44,90;44,88;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-07T00:00:00.000+0100;2021-05-01T00:00:00.000+0200;2021-06-01T00:00:00.000+0200;42,00;42,00;42,00;42,00;42,75;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-07T00:00:00.000+0100;2021-06-01T00:00:00.000+0200;2021-07-01T00:00:00.000+0200;;;;;46,16;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-07T00:00:00.000+0100;2021-07-01T00:00:00.000+0200;2021-08-01T00:00:00.000+0200;;;;;46,42;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-07T00:00:00.000+0100;2021-08-01T00:00:00.000+0200;2021-09-01T00:00:00.000+0200;;;;;44,79;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-07T00:00:00.000+0100;2021-09-01T00:00:00.000+0200;2021-10-01T00:00:00.000+0200;;;;;50,71;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-07T00:00:00.000+0100;2021-10-01T00:00:00.000+0200;2021-11-01T00:00:00.000+0100;;;;;49,36;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-08T00:00:00.000+0100;2021-01-01T00:00:00.000+0100;2021-02-01T00:00:00.000+0100;;;;;55,43;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-08T00:00:00.000+0100;2021-02-01T00:00:00.000+0100;2021-03-01T00:00:00.000+0100;54,74;56,15;54,35;55,30;54,38;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-08T00:00:00.000+0100;2021-03-01T00:00:00.000+0100;2021-04-01T00:00:00.000+0200;50,00;50,55;49,50;49,50;49,47;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-08T00:00:00.000+0100;2021-04-01T00:00:00.000+0200;2021-05-01T00:00:00.000+0200;45,10;45,50;45,10;45,50;45,44;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-08T00:00:00.000+0100;2021-05-01T00:00:00.000+0200;2021-06-01T00:00:00.000+0200;43,25;43,25;43,25;43,25;42,98;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-08T00:00:00.000+0100;2021-06-01T00:00:00.000+0200;2021-07-01T00:00:00.000+0200;;;;;47,16;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-08T00:00:00.000+0100;2021-07-01T00:00:00.000+0200;2021-08-01T00:00:00.000+0200;;;;;47,00;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-08T00:00:00.000+0100;2021-08-01T00:00:00.000+0200;2021-09-01T00:00:00.000+0200;;;;;45,00;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-08T00:00:00.000+0100;2021-09-01T00:00:00.000+0200;2021-10-01T00:00:00.000+0200;;;;;51,34;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-08T00:00:00.000+0100;2021-10-01T00:00:00.000+0200;2021-11-01T00:00:00.000+0100;;;;;49,64;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-11T00:00:00.000+0100;2021-01-01T00:00:00.000+0100;2021-02-01T00:00:00.000+0100;;;;;56,58;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-11T00:00:00.000+0100;2021-02-01T00:00:00.000+0100;2021-03-01T00:00:00.000+0100;56,50;57,70;55,50;57,50;56,30;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-11T00:00:00.000+0100;2021-03-01T00:00:00.000+0100;2021-04-01T00:00:00.000+0200;50,50;51,50;50,40;51,50;50,80;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-11T00:00:00.000+0100;2021-04-01T00:00:00.000+0200;2021-05-01T00:00:00.000+0200;45,50;46,60;45,45;46,60;46,05;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-11T00:00:00.000+0100;2021-05-01T00:00:00.000+0200;2021-06-01T00:00:00.000+0200;43,50;43,50;43,50;43,50;43,41;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-11T00:00:00.000+0100;2021-06-01T00:00:00.000+0200;2021-07-01T00:00:00.000+0200;;;;;47,04;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-11T00:00:00.000+0100;2021-07-01T00:00:00.000+0200;2021-08-01T00:00:00.000+0200;;;;;47,20;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-11T00:00:00.000+0100;2021-08-01T00:00:00.000+0200;2021-09-01T00:00:00.000+0200;;;;;45,51;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-11T00:00:00.000+0100;2021-09-01T00:00:00.000+0200;2021-10-01T00:00:00.000+0200;;;;;51,50;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-11T00:00:00.000+0100;2021-10-01T00:00:00.000+0200;2021-11-01T00:00:00.000+0100;;;;;49,40;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-12T00:00:00.000+0100;2021-01-01T00:00:00.000+0100;2021-02-01T00:00:00.000+0100;;;;;59,23;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-12T00:00:00.000+0100;2021-02-01T00:00:00.000+0100;2021-03-01T00:00:00.000+0100;57,00;63,50;56,50;62,00;61,65;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-12T00:00:00.000+0100;2021-03-01T00:00:00.000+0100;2021-04-01T00:00:00.000+0200;51,60;56,75;51,25;56,00;55,74;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-12T00:00:00.000+0100;2021-04-01T00:00:00.000+0200;2021-05-01T00:00:00.000+0200;47,10;49,25;47,10;48,00;48,41;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-12T00:00:00.000+0100;2021-05-01T00:00:00.000+0200;2021-06-01T00:00:00.000+0200;44,00;44,00;44,00;44,00;44,42;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-12T00:00:00.000+0100;2021-06-01T00:00:00.000+0200;2021-07-01T00:00:00.000+0200;;;;;48,42;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-12T00:00:00.000+0100;2021-07-01T00:00:00.000+0200;2021-08-01T00:00:00.000+0200;;;;;48,54;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-12T00:00:00.000+0100;2021-08-01T00:00:00.000+0200;2021-09-01T00:00:00.000+0200;;;;;46,80;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-12T00:00:00.000+0100;2021-09-01T00:00:00.000+0200;2021-10-01T00:00:00.000+0200;;;;;52,98;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-12T00:00:00.000+0100;2021-10-01T00:00:00.000+0200;2021-11-01T00:00:00.000+0100;;;;;50,93;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-13T00:00:00.000+0100;2021-01-01T00:00:00.000+0100;2021-02-01T00:00:00.000+0100;;;;;55,19;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-13T00:00:00.000+0100;2021-02-01T00:00:00.000+0100;2021-03-01T00:00:00.000+0100;59,50;60,25;55,75;58,00;56,33;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-13T00:00:00.000+0100;2021-03-01T00:00:00.000+0100;2021-04-01T00:00:00.000+0200;54,00;54,50;51,00;52,25;51,53;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-13T00:00:00.000+0100;2021-04-01T00:00:00.000+0200;2021-05-01T00:00:00.000+0200;47,50;47,50;46,00;46,00;46,32;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-13T00:00:00.000+0100;2021-05-01T00:00:00.000+0200;2021-06-01T00:00:00.000+0200;;;;;43,17;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-13T00:00:00.000+0100;2021-06-01T00:00:00.000+0200;2021-07-01T00:00:00.000+0200;46,60;46,60;46,60;46,60;46,88;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-13T00:00:00.000+0100;2021-07-01T00:00:00.000+0200;2021-08-01T00:00:00.000+0200;;;;;47,18;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-13T00:00:00.000+0100;2021-08-01T00:00:00.000+0200;2021-09-01T00:00:00.000+0200;;;;;45,83;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-13T00:00:00.000+0100;2021-09-01T00:00:00.000+0200;2021-10-01T00:00:00.000+0200;;;;;51,40;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-13T00:00:00.000+0100;2021-10-01T00:00:00.000+0200;2021-11-01T00:00:00.000+0100;;;;;49,59;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-14T00:00:00.000+0100;2021-01-01T00:00:00.000+0100;2021-02-01T00:00:00.000+0100;;;;;53,99;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-14T00:00:00.000+0100;2021-02-01T00:00:00.000+0100;2021-03-01T00:00:00.000+0100;56,00;57,60;53,85;54,60;55,15;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-14T00:00:00.000+0100;2021-03-01T00:00:00.000+0100;2021-04-01T00:00:00.000+0200;51,25;52,40;49,46;50,85;50,64;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-14T00:00:00.000+0100;2021-04-01T00:00:00.000+0200;2021-05-01T00:00:00.000+0200;46,40;46,40;44,85;44,85;45,70;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-14T00:00:00.000+0100;2021-05-01T00:00:00.000+0200;2021-06-01T00:00:00.000+0200;;;;;42,51;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-14T00:00:00.000+0100;2021-06-01T00:00:00.000+0200;2021-07-01T00:00:00.000+0200;;;;;45,99;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-14T00:00:00.000+0100;2021-07-01T00:00:00.000+0200;2021-08-01T00:00:00.000+0200;;;;;46,35;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-14T00:00:00.000+0100;2021-08-01T00:00:00.000+0200;2021-09-01T00:00:00.000+0200;;;;;45,08;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-14T00:00:00.000+0100;2021-09-01T00:00:00.000+0200;2021-10-01T00:00:00.000+0200;;;;;50,54;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-14T00:00:00.000+0100;2021-10-01T00:00:00.000+0200;2021-11-01T00:00:00.000+0100;;;;;49,07;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-15T00:00:00.000+0100;2021-01-01T00:00:00.000+0100;2021-02-01T00:00:00.000+0100;;;;;51,69;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-15T00:00:00.000+0100;2021-02-01T00:00:00.000+0100;2021-03-01T00:00:00.000+0100;53,50;54,01;52,00;52,05;52,89;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-15T00:00:00.000+0100;2021-03-01T00:00:00.000+0100;2021-04-01T00:00:00.000+0200;50,00;50,00;47,80;47,80;48,70;;UNVALIDATED;
